"TABLE_NAME","COLUMN_NAME"
"catalog_item_type","sync_source"
"catalog_item_type","disable_auto_price"
"catalog_item_type","uuid"
"catalog_item_type","active"
"catalog_item_type","form_type"
"catalog_item_type","config"
"catalog_item_type","ref_type"
"catalog_item_type","icon_path"
"catalog_item_type","name"
"catalog_item_type","featured"
"catalog_item_type","max_quantity"
"catalog_item_type","visibility"
"catalog_item_type","code"
"catalog_item_type","last_updated"
"catalog_item_type","owner_id"
"catalog_item_type","content"
"catalog_item_type","dark_logo_settings"
"catalog_item_type","logo_settings"
"catalog_item_type","form_id"
"catalog_item_type","layout_code"
"catalog_item_type","ref_id"
"catalog_item_type","content_formatted"
"catalog_item_type","form_config"
"catalog_item_type","category"
"catalog_item_type","created_by_id"
"catalog_item_type","dark_icon_path"
"catalog_item_type","enabled"
"catalog_item_type","description"
"catalog_item_type","logo_file_size"
"catalog_item_type","logo_content_type"
"catalog_item_type","logo_file_name"
"catalog_item_type","dark_logo_file_size"
"catalog_item_type","dark_logo_content_type"
"catalog_item_type","dark_logo_file_name"
"catalog_item_type_label","catalog_item_type_labels_id"
"catalog_item_type_label","label_id"
"catalog_item_type_option_type","catalog_item_type_option_types_id"
"catalog_item_type_option_type","option_type_id"
"catalog_item_type_option_type","option_types_idx"
"catalog_order","id"
"catalog_order","date_created"
"catalog_order","last_updated"
"catalog_order","active"
"catalog_order","order_date"
"catalog_order","status_message"
"catalog_order","name"
"catalog_order","user_id"
"catalog_order","status"
"catalog_order","status_date"
"catalog_order_catalog_item","catalog_order_items_id"
"catalog_order_catalog_item","catalog_item_id"
"catalog_order_catalog_item","items_idx"
"check_agent","id"
"check_agent","os_name"
"check_agent","date_created"
"check_agent","last_updated"
"check_agent","active"
"check_agent","host_name"
"check_agent","name"
"check_agent","os_version"
"check_agent","account_id"
"check_agent","last_poll_time"
"check_agent","agent_version"
"check_agent","status"
"check_agent","api_key"
"check_agent","description"
"chef_client","id"
"chef_client","environment"
"chef_client","organization"
"chef_client","roles"
"chef_client","validator"
"chef_client","validator_private_key"
"chef_client","status_message"
"chef_client","private_key"
"chef_client","admin_api_token"
"chef_client","username"
"chef_client","endpoint"
"chef_client","status"
"chef_client","is_pivotal"
"client","id"
"client","removable"
"client","refresh_token_validity_seconds"
"client","client_id"
"client","client_secret"
"client","access_token_validity_seconds"
"client_additional_information","client_id"
"client_additional_information","additional_information_object"
"client_additional_information","additional_information_idx"
"client_additional_information","additional_information_elt"
"client_authorities","client_id"
"client_authorities","authorities_string"
"client_authorized_grant_types","client_id"
"client_authorized_grant_types","authorized_grant_types_string"
"client_auto_approve_scopes","client_id"
"client_auto_approve_scopes","auto_approve_scopes_string"
"client_redirect_uris","client_id"
"client_redirect_uris","redirect_uris_string"
"client_resource_ids","client_id"
"client_resource_ids","resource_ids_string"
"client_scopes","client_id"
"client_scopes","scopes_string"
"cmdb_configuration_item_type","id"
"cmdb_configuration_item_type","account_integration_type_id"
"cmdb_configuration_item_type","cmdb_class_name"
"cmdb_configuration_item_type","code"
"cmdb_configuration_item_type","factory_method"
"cmdb_configuration_item_type","factory_service"
"cmdb_configuration_item_type_cmdb_relation","cmdb_configuration_item_type_cmdb_relations_id"
"cmdb_configuration_item_type_cmdb_relation","cmdb_relation_id"
"cmdb_relation","id"
"cmdb_relation","cmdb_configuration_item_type_code"
"cmdb_relation","code"
"cmdb_relation","cmdb_relation_type_id"
"cmdb_relation","invert_parent_child"
"cmdb_relation","priority"
"cmdb_relation_type","id"
"cmdb_relation_type","account_integration_type_id"
"cmdb_relation_type","code"
"cmdb_relation_type","type_name"
"cmdb_relation_type","display_name"
"code_repository","id"
"code_repository","internal_id"
"code_repository","date_created"
"code_repository","uuid"
"code_repository","last_updated"
"code_repository","scribe_filter"
"code_repository","active"
"code_repository","private_repo"
"code_repository","service_url"
"code_repository","config"
"code_repository","read_me"
"code_repository","cache_repo"
"code_repository","scribe_mode"
"code_repository","deployment_id"
"code_repository","display_name"
"code_repository","org_name"
"code_repository","default_branch"
"code_repository","org_id"
"code_repository","repo_size"
"code_repository","name"
"code_repository","fork_repo"
"code_repository","type"
"code_repository","account_id"
"code_repository","category"
"code_repository","status"
"code_repository","code_language"
"code_repository","scribe_path"
"code_repository","scribe_repo"
"code_repository","repo_mode"
"code_repository","enabled"
"code_repository","description"
"code_repository","integration_id"
"code_repository","external_id"
"code_repository_branch","id"
"code_repository_branch","internal_id"
"code_repository_branch","commit_id"
"code_repository_branch","path"
"code_repository_branch","repository_id"
"code_repository_branch","external_path"
"code_repository_branch","default_branch"
"code_repository_branch","name"
"code_repository_branch","type"
"code_repository_branch","external_type"
"code_repository_branch","external_id"
"code_repository_label","code_repository_labels_id"
"code_repository_label","label_id"
"code_repository_trait","id"
"code_repository_trait","uuid"
"code_repository_trait","repository_id"
"code_repository_trait","repository_path"
"code_repository_trait","config"
"code_repository_trait","repository_ref"
"code_repository_trait","type_id"
"code_repository_trait_type","id"
"code_repository_trait_type","code"
"code_repository_trait_type","uuid"
"code_repository_trait_type","name"
"code_repository_trait_type","description"
"code_repository_trait_type_option_type","code_repository_trait_type_option_types_id"
"code_repository_trait_type_option_type","option_type_id"
"compute_acl_chain","id"
"compute_acl_chain","date_created"
"compute_acl_chain","last_updated"
"compute_acl_chain","is_enabled"
"compute_acl_chain","config"
"compute_acl_chain","name"
"compute_acl_chain","account_id"
"compute_acl_chain","parent_id"
"compute_action","id"
"compute_action","allowed_status"
"compute_action","code"
"compute_action","provision_select_type"
"compute_action","action_code"
"compute_action","config"
"compute_action","sort_order"
"compute_action","name"
"compute_action","min_count"
"compute_action","count_enabled"
"compute_action","account_id"
"compute_action","description"
"compute_action","user_triggered"
"compute_action_compute_action","compute_action_reverse_actions_id"
"compute_action_compute_action","compute_action_id"
"compute_action_container_script","compute_action_scripts_id"
"compute_action_container_script","container_script_id"
"compute_action_container_script","scripts_idx"
"compute_action_container_template","compute_action_templates_id"
"compute_action_container_template","container_template_id"
"compute_action_container_template","templates_idx"
"compute_action_container_type","compute_action_container_types_id"
"compute_action_container_type","container_type_id"
"compute_action_option_type","compute_action_option_types_id"
"compute_action_option_type","option_type_id"
"compute_action_option_type","option_types_idx"
"compute_capacity_info","id"
"compute_capacity_info","max_memory"
"compute_capacity_info","max_gpus"
"compute_capacity_info","used_storage"
"compute_capacity_info","max_cpu"
"compute_capacity_info","used_gpus"
"compute_capacity_info","used_cores"
"compute_capacity_info","used_memory"
"compute_capacity_info","max_cores"
"compute_capacity_info","max_storage"
"compute_chassis","id"
"compute_chassis","chassis_vendor"
"compute_chassis","internal_id"
"compute_chassis","code"
"compute_chassis","device_count"
"compute_chassis","chassis_model"
"compute_chassis","zone_id"
"compute_chassis","slot_id"
"compute_chassis","config"
"compute_chassis","ref_type"
"compute_chassis","part_number"
"compute_chassis","interconnect_count"
"compute_chassis","ref_id"
"compute_chassis","name"
"compute_chassis","account_id"
"compute_chassis","category"
"compute_chassis","status"
"compute_chassis","raw_data"
"compute_chassis","power_status"
"compute_chassis","chassis_type"
"compute_chassis","external_id"
"compute_chassis","serial_number"
"compute_chassis","parent_id"
"compute_device","id"
"compute_device","slot"
"compute_device","iommu_group"
"compute_device","unique_id"
"compute_device","product_id"
"compute_device","domain_id"
"compute_device","bus"
"compute_device","ref_type"
"compute_device","iommu_device_count"
"compute_device","function_id"
"compute_device","ref_id"
"compute_device","server_id"
"compute_device","name"
"compute_device","device"
"compute_device","type_id"
"compute_device","status"
"compute_device","vendor_id"
"compute_device","external_id"
"compute_device_type","id"
"compute_device_type","family"
"compute_device_type","product_name"
"compute_device_type","code"
"compute_device_type","hotpluggable"
"compute_device_type","product_id"
"compute_device_type","bus_type"
"compute_device_type","match_pattern"
"compute_device_type","name"
"compute_device_type","assignable"
"compute_device_type","capability_type"
"compute_device_type","vendor_name"
"compute_device_type","vendor_id"
"compute_device_type","description"
"compute_port","id"
"compute_port","parent_type"
"compute_port","date_created"
"compute_port","port"
"compute_port","last_updated"
"compute_port","parent_id"
"compute_port","date_expires"
"compute_port","port_type"
"compute_port","ref_type"
"compute_port","ref_id"
"compute_port","port_count"
"compute_port","region_code"
"compute_server","id"
"compute_server","lvm_enabled"
"compute_server","internal_id"
"compute_server","tools_installed"
"compute_server","removal_date"
"compute_server","last_metric_run_date"
"compute_server","date_created"
"compute_server","config_tags"
"compute_server","virtio_supported"
"compute_server","ipmi_host"
"compute_server","maintenance_mode"
"compute_server","container_mode"
"compute_server","parent_server_id"
"compute_server","zone_id"
"compute_server","used_storage"
"compute_server","slot_id"
"compute_server","provision"
"compute_server","config_id"
"compute_server","compute_server_type_id"
"compute_server","cloud_config_network"
"compute_server","private_key"
"compute_server","secure_boot"
"compute_server","console_password"
"compute_server","ceph_installed"
"compute_server","sdn_enabled"
"compute_server","machine_type"
"compute_server","cpu_hot_resize"
"compute_server","provision_eta"
"compute_server","cloud_config_meta"
"compute_server","node_package_version"
"compute_server","reserved_memory"
"compute_server","uefi"
"compute_server","consul_installed"
"compute_server","server_model"
"compute_server","internal_name"
"compute_server","status_date"
"compute_server","hardware_cpu_model"
"compute_server","internal_ip"
"compute_server","container_installed"
"compute_server","visibility"
"compute_server","desired_sequence"
"compute_server","ssh_username"
"compute_server","is_cloud_init"
"compute_server","tags"
"compute_server","volume_id"
"compute_server","user_group_id"
"compute_server","meta"
"compute_server","max_hot_range_memory"
"compute_server","last_updated"
"compute_server","console_keymap"
"compute_server","profile_id"
"compute_server","managed"
"compute_server","node_id"
"compute_server","unique_id"
"compute_server","config_role"
"compute_server","notes"
"compute_server","guest_console_preferred"
"compute_server","last_installed_software_date"
"compute_server","console_port"
"compute_server","load_balancer_ip"
"compute_server","source_image_id"
"compute_server","config_enabled"
"compute_server","fetching_metrics"
"compute_server","provision_percent"
"compute_server","server_os_id"
"compute_server","tpm"
"compute_server","enable_logs"
"compute_server","max_gpus"
"compute_server","hourly_price"
"compute_server","internal_ssh_username"
"compute_server","error_message"
"compute_server","console_url"
"compute_server","software_raid"
"compute_server","console_url_expires"
"compute_server","cores_per_socket"
"compute_server","server_type"
"compute_server","category"
"compute_server","external_ip"
"compute_server","created_by_id"
"compute_server","servers_idx"
"compute_server","next_metric_run_date"
"compute_server","status"
"compute_server","console_host"
"compute_server","max_sockets"
"compute_server","last_stats"
"compute_server","plan_id"
"compute_server","region_id"
"compute_server","hot_resize"
"compute_server","cluster_id"
"compute_server","ssh_key_pair_id"
"compute_server","used_cpu"
"compute_server","resource_pool_id"
"compute_server","uuid"
"compute_server","scale_id"
"compute_server","provision_site_id"
"compute_server","auto_capacity"
"compute_server","cloud_config_user"
"compute_server","platform"
"compute_server","hardware_product_name"
"compute_server","boot_mapping_id"
"compute_server","last_agent_update"
"compute_server","guest_console_username"
"compute_server","config"
"compute_server","max_cpu"
"compute_server","enable_dns"
"compute_server","provision_time"
"compute_server","single_tenant"
"compute_server","consul_mode"
"compute_server","hourly_cost"
"compute_server","max_cores"
"compute_server","status_message"
"compute_server","notes_formatted"
"compute_server","ssh_host"
"compute_server","config_group"
"compute_server","status_percent"
"compute_server","power_date"
"compute_server","network_domain_id"
"compute_server","hostname"
"compute_server","name"
"compute_server","os_device"
"compute_server","data_device"
"compute_server","agent_version"
"compute_server","console_type"
"compute_server","guest_console_type"
"compute_server","api_key"
"compute_server","server_vendor"
"compute_server","external_id"
"compute_server","status_eta"
"compute_server","iac_id"
"compute_server","ceph_mode"
"compute_server","max_memory"
"compute_server","console_username"
"compute_server","layout_id"
"compute_server","comm_type"
"compute_server","docker_enabled"
"compute_server","schedule_status"
"compute_server","chassis_id"
"compute_server","manage_internal_firewall"
"compute_server","vagrant_enabled"
"compute_server","placement_strategy"
"compute_server","guest_console_password"
"compute_server","i_scsi_initiator_name"
"compute_server","type_set_id"
"compute_server","preferred_parent_server_id"
"compute_server","agent_installed"
"compute_server","capacity_info_id"
"compute_server","running_multiplier"
"compute_server","ssh_password"
"compute_server","tag_compliant"
"compute_server","platform_version"
"compute_server","used_memory"
"compute_server","mac_address"
"compute_server","max_hot_range_cores"
"compute_server","os_type"
"compute_server","config_settings"
"compute_server","ssh_port"
"compute_server","kvm_mode"
"compute_server","folder_id"
"compute_server","discovered"
"compute_server","hardware_product_vendor"
"compute_server","user_status"
"compute_server","guest_console_port"
"compute_server","account_id"
"compute_server","power_state"
"compute_server","root_volume_id"
"compute_server","raw_data"
"compute_server","enabled"
"compute_server","server_group_id"
"compute_server","description"
"compute_server","config_command"
"compute_server","config_ref_id"
"compute_server","max_storage"
"compute_server","serial_number"
"compute_server_access","id"
"compute_server_access","date_created"
"compute_server_access","port"
"compute_server_access","last_updated"
"compute_server_access","access_key_id"
"compute_server_access","config"
"compute_server_access","status_message"
"compute_server_access","host"
"compute_server_access","username"
"compute_server_access","error_message"
"compute_server_access","access_type"
"compute_server_access","password"
"compute_server_access","status"
"compute_server_access","status_date"
"compute_server_compute_server_access","compute_server_accesses_id"
"compute_server_compute_server_access","compute_server_access_id"
"compute_server_compute_server_interface","compute_server_interfaces_id"
"compute_server_compute_server_interface","compute_server_interface_id"
"compute_server_group","id"
"compute_server_group","internal_id"
"compute_server_group","inventory_level"
"compute_server_group","date_created"
"compute_server_group","api_proxy_id"
"compute_server_group","uuid"
"compute_server_group","cluster_identifier"
"compute_server_group","location"
"compute_server_group","last_sync_duration"
"compute_server_group","service_version"
"compute_server_group","zone_id"
"compute_server_group","service_config"
"compute_server_group","auto_recover_power_state"
"compute_server_group","config"
"compute_server_group","next_run_date"
"compute_server_group","service_path"
"compute_server_group","appliance_url_proxy_bypass"
"compute_server_group","status_message"
"compute_server_group","service_username"
"compute_server_group","service_port"
"compute_server_group","node_count"
"compute_server_group","name"
"compute_server_group","datacenter_id"
"compute_server_group","api_key"
"compute_server_group","service_cert"
"compute_server_group","status_date"
"compute_server_group","external_id"
"compute_server_group","visibility"
"compute_server_group","layout_id"
"compute_server_group","service_token"
"compute_server_group","tags"
"compute_server_group","user_group_id"
"compute_server_group","code"
"compute_server_group","last_updated"
"compute_server_group","managed"
"compute_server_group","service_hostname"
"compute_server_group","owner_id"
"compute_server_group","service_url"
"compute_server_group","service_password"
"compute_server_group","last_sync"
"compute_server_group","provision_complete"
"compute_server_group","discovered"
"compute_server_group","service_unique_id"
"compute_server_group","service_entry_id"
"compute_server_group","service_host"
"compute_server_group","type_id"
"compute_server_group","category"
"compute_server_group","created_by_id"
"compute_server_group","status"
"compute_server_group","search_domains"
"compute_server_group","enable_internal_dns"
"compute_server_group","site_id"
"compute_server_group","enabled"
"compute_server_group","service_access"
"compute_server_group","description"
"compute_server_group","region_code"
"compute_server_group_account","compute_server_group_accounts_id"
"compute_server_group_account","account_id"
"compute_server_group_account_integration","compute_server_group_integrations_id"
"compute_server_group_account_integration","account_integration_id"
"compute_server_group_compute_server_group_package","compute_server_group_packages_id"
"compute_server_group_compute_server_group_package","compute_server_group_package_id"
"compute_server_group_label","compute_server_group_labels_id"
"compute_server_group_label","label_id"
"compute_server_group_metadata_tag","compute_server_group_metadata_id"
"compute_server_group_metadata_tag","metadata_tag_id"
"compute_server_group_package","id"
"compute_server_group_package","date_created"
"compute_server_group_package","last_updated"
"compute_server_group_package","config"
"compute_server_group_package","package_version"
"compute_server_group_package","status_message"
"compute_server_group_package","error_message"
"compute_server_group_package","installed"
"compute_server_group_package","status"
"compute_server_group_package","package_type_id"
"compute_server_group_package","enabled"
"compute_server_group_type","id"
"compute_server_group_type","deploy_target_service"
"compute_server_group_type","internal_id"
"compute_server_group_type","plugin_circular_icon_hidpi_path"
"compute_server_group_type","short_name"
"compute_server_group_type","plugin_circular_icon_path"
"compute_server_group_type","provider_type"
"compute_server_group_type","code"
"compute_server_group_type","host_service"
"compute_server_group_type","plugin_logo_prefix"
"compute_server_group_type","supports_custom_layouts"
"compute_server_group_type","is_plugin"
"compute_server_group_type","managed"
"compute_server_group_type","has_masters"
"compute_server_group_type","has_workers"
"compute_server_group_type","view_set"
"compute_server_group_type","plugin_circular_icon_dark_hidpi_path"
"compute_server_group_type","config"
"compute_server_group_type","plugin_icon_dark_hidpi_path"
"compute_server_group_type","image_code"
"compute_server_group_type","kube_ctl_local"
"compute_server_group_type","plugin_icon_dark_path"
"compute_server_group_type","has_datastore"
"compute_server_group_type","can_delete_virtual_images"
"compute_server_group_type","supports_cloud_scaling"
"compute_server_group_type","plugin_icon_hidpi_path"
"compute_server_group_type","plugin_circular_icon_dark_path"
"compute_server_group_type","plugin_icon_path"
"compute_server_group_type","name"
"compute_server_group_type","has_default_data_disk"
"compute_server_group_type","category"
"compute_server_group_type","can_manage"
"compute_server_group_type","has_cluster"
"compute_server_group_type","has_pricing"
"compute_server_group_type","enabled"
"compute_server_group_type","description"
"compute_server_group_type","external_id"
"compute_server_group_type","is_embedded"
"compute_server_group_type_controller_type","compute_server_group_type_controller_types_id"
"compute_server_group_type_controller_type","compute_type_id"
"compute_server_group_type_datastore_type","compute_server_group_type_datastore_types_id"
"compute_server_group_type_datastore_type","datastore_type_id"
"compute_server_group_type_network_router_type","compute_server_group_type_router_types_id"
"compute_server_group_type_network_router_type","network_router_type_id"
"compute_server_group_type_network_type","compute_server_group_type_network_types_id"
"compute_server_group_type_network_type","network_type_id"
"compute_server_group_type_option_type","compute_server_group_type_option_types_id"
"compute_server_group_type_option_type","option_type_id"
"compute_server_group_type_provision_type","compute_server_group_type_provision_types_id"
"compute_server_group_type_provision_type","provision_type_id"
"compute_server_group_type_provision_type","provision_types_idx"
"compute_server_group_type_worker_type","compute_server_group_type_worker_types_id"
"compute_server_group_type_worker_type","compute_type_id"
"compute_server_interface","id"
"compute_server_interface","internal_id"
"compute_server_interface","interface_id"
"compute_server_interface","display_order"
"compute_server_interface","network_pool_id"
"compute_server_interface","dhcp"
"compute_server_interface","uuid"
"compute_server_interface","active"
"compute_server_interface","unique_id"
"compute_server_interface","subnet_id"
"compute_server_interface","replace_host_record"
"compute_server_interface","ip_mode"
"compute_server_interface","ip_subnet"
"compute_server_interface","config"
"compute_server_interface","public_ip_address"
"compute_server_interface","fabric_id"
"compute_server_interface","ipv6subnet"
"compute_server_interface","mac_address"
"compute_server_interface","public_ipv6address"
"compute_server_interface","ref_type"
"compute_server_interface","network_group_id"
"compute_server_interface","ref_id"
"compute_server_interface","network_domain_id"
"compute_server_interface","name"
"compute_server_interface","primary_interface"
"compute_server_interface","network_poolipv6_id"
"compute_server_interface","network_id"
"compute_server_interface","vlan_id"
"compute_server_interface","type_id"
"compute_server_interface","network_position"
"compute_server_interface","pool_assigned"
"compute_server_interface","description"
"compute_server_interface","external_type"
"compute_server_interface","external_id"
"compute_server_interface_compute_server_interface","compute_server_interface_interfaces_id"
"compute_server_interface_compute_server_interface","compute_server_interface_id"
"compute_server_interface_net_address","compute_server_interface_addresses_id"
"compute_server_interface_net_address","net_address_id"
"compute_server_interface_type","id"
"compute_server_interface_type","display_order"
"compute_server_interface_type","bonded"
"compute_server_interface_type","vlan"
"compute_server_interface_type","code"
"compute_server_interface_type","has_virtual_interfaces"
"compute_server_interface_type","name"
"compute_server_interface_type","default_type"
"compute_server_interface_type","enabled"
"compute_server_interface_type","external_id"
"compute_server_interface_type_compute_server_interface_type","compute_server_interface_type_child_types_id"
"compute_server_interface_type_compute_server_interface_type","compute_server_interface_type_id"
"compute_server_label","compute_server_labels_id"
"compute_server_label","label_id"
"compute_server_metadata_tag","compute_server_metadata_id"
"compute_server_metadata_tag","metadata_tag_id"
"compute_server_net_connection","compute_server_network_connections_id"
"compute_server_net_connection","net_connection_id"
"compute_server_storage_controller","compute_server_controllers_id"
"compute_server_storage_controller","storage_controller_id"
"compute_server_storage_volume","compute_server_volumes_id"
"compute_server_storage_volume","storage_volume_id"
"compute_server_task_customization","compute_server_task_customizations_id"
"compute_server_task_customization","task_customization_id"
"compute_server_task_set","compute_server_task_sets_id"
"compute_server_task_set","task_set_id"
"compute_server_type","id"
"compute_server_type","display_order"
"compute_server_type","delete_queue"
"compute_server_type","morpheus_hypervisor_type_id"
"compute_server_type","selectable"
"compute_server_type","code"
"compute_server_type","agent_type"
"compute_server_type","uuid"
"compute_server_type","is_plugin"
"compute_server_type","container_mode"
"compute_server_type","control_suspend"
"compute_server_type","managed"
"compute_server_type","reconfigure_supported"
"compute_server_type","manageable"
"compute_server_type","container_worker"
"compute_server_type","container_engine"
"compute_server_type","morpheus_hypervisor"
"compute_server_type","has_automation"
"compute_server_type","platform"
"compute_server_type","initialize_queue"
"compute_server_type","node_type"
"compute_server_type","has_agent"
"compute_server_type","supports_console_keymap"
"compute_server_type","provision_type_id"
"compute_server_type","view_set"
"compute_server_type","has_maintenance_mode"
"compute_server_type","container_hypervisor"
"compute_server_type","vm_hypervisor"
"compute_server_type","control_eject_cd"
"compute_server_type","compute_type_id"
"compute_server_type","bare_metal_host"
"compute_server_type","vm_engine"
"compute_server_type","external_delete"
"compute_server_type","has_devices"
"compute_server_type","control_power"
"compute_server_type","name"
"compute_server_type","managed_server_type"
"compute_server_type","creatable"
"compute_server_type","supports_agentless_metrics"
"compute_server_type","compute_service"
"compute_server_type","container_controller"
"compute_server_type","guest_vm"
"compute_server_type","enabled"
"compute_server_type","description"
"compute_server_type","db_hypervisor"
"compute_server_type","is_embedded"
"compute_server_type","cloud_service"
"compute_server_type","can_sync_hypervisor_stats"
"compute_server_type_option_type","compute_server_type_option_types_id"
"compute_server_type_option_type","option_type_id"
"compute_server_user_group","compute_server_user_groups_id"
"compute_server_user_group","user_group_id"
"compute_set","id"
"compute_set","internal_id"
"compute_set","visibility"
"compute_set","code"
"compute_set","zone_id"
"compute_set","owner_id"
"compute_set","zone_pool_id"
"compute_set","ref_type"
"compute_set","ref_id"
"compute_set","name"
"compute_set","type"
"compute_set","account_id"
"compute_set","category"
"compute_set","enabled"
"compute_set","description"
"compute_set","external_id"
"compute_set","region_code"
"compute_site","id"
"compute_site","visibility"
"compute_site","network_server_id"
"compute_site","date_created"
"compute_site","code"
"compute_site","address2"
"compute_site","backup_mode"
"compute_site","uuid"
"compute_site","last_updated"
"compute_site","zip"
"compute_site","location"
"compute_site","active"
"compute_site","security_mode"
"compute_site","config"
"compute_site","state"
"compute_site","latitude"
"compute_site","backup_provider_id"
"compute_site","security_server_id"
"compute_site","address"
"compute_site","longitude"
"compute_site","name"
"compute_site","city"
"compute_site","account_id"
"compute_site","datacenter_id"
"compute_site","created_by_id"
"compute_site","country"
"compute_site_account_integration","compute_site_integrations_id"
"compute_site_account_integration","account_integration_id"
"compute_site_label","compute_site_labels_id"
"compute_site_label","label_id"
"compute_site_port","id"
"compute_site_port","internal_id"
"compute_site_port","container_id"
"compute_site_port","date_created"
"compute_site_port","port"
"compute_site_port","compute_site_id"
"compute_site_port","last_updated"
"compute_site_port","service_name"
"compute_site_port","port_type"
"compute_site_port","zone_id"
"compute_site_port","server_id"
"compute_site_port","server_group_id"
"compute_site_port","instance_id"
"compute_site_port","resource_pool_id"
"compute_site_port","category"
"compute_site_port","external_id"
"compute_site_port","port_count"
"compute_site_zones","zone_id"
"compute_site_zones","site_id"
"compute_software","id"
"compute_software","package_publisher"
"compute_software","name"
"compute_software","package_type"
"compute_software","architecture"
"compute_software","full_name"
"compute_software","package_release"
"compute_software","package_version"
"compute_software_cpeitem","compute_software_cpe_items_id"
"compute_software_cpeitem","cpeitem_id"
"compute_template","id"
"compute_template","internal_id"
"compute_template","code"
"compute_template","zone_id"
"compute_template","config"
"compute_template","ref_type"
"compute_template","ref_id"
"compute_template","name"
"compute_template","type_id"
"compute_template","account_id"
"compute_template","category"
"compute_template","status"
"compute_template","raw_data"
"compute_template","description"
"compute_template","external_id"
"compute_template_type","id"
"compute_template_type","internal_id"
"compute_template_type","code"
"compute_template_type","name"
"compute_template_type","category"
"compute_template_type","description"
"compute_template_type","external_id"
"compute_type","id"
"compute_type","code"
"compute_type","is_plugin"
"compute_type","name"
"compute_type","host_type"
"compute_type","description"
"compute_type","is_embedded"
"compute_type_layout","id"
"compute_type_layout","internal_id"
"compute_type_layout","server_count"
"compute_type_layout","date_created"
"compute_type_layout","sync_source"
"compute_type_layout","code"
"compute_type_layout","storage_runtime"
"compute_type_layout","last_updated"
"compute_type_layout","has_auto_scale"
"compute_type_layout","memory_requirement"
"compute_type_layout","vm_runtime"
"compute_type_layout","cluster_version"
"compute_type_layout","compute_version"
"compute_type_layout","provision_type_id"
"compute_type_layout","config"
"compute_type_layout","has_settings"
"compute_type_layout","user_data"
"compute_type_layout","help_block_code"
"compute_type_layout","sort_order"
"compute_type_layout","network_runtime"
"compute_type_layout","ref_type"
"compute_type_layout","container_runtime"
"compute_type_layout","has_config"
"compute_type_layout","ref_id"
"compute_type_layout","group_type_id"
"compute_type_layout","name"
"compute_type_layout","type_id"
"compute_type_layout","account_id"
"compute_type_layout","creatable"
"compute_type_layout","enabled"
"compute_type_layout","description"
"compute_type_layout","external_id"
"compute_type_layout","iac_id"
"compute_type_layout_actions","compute_type_layout_id"
"compute_type_layout_actions","compute_action_id"
"compute_type_layout_compute_type_package","compute_type_layout_packages_id"
"compute_type_layout_compute_type_package","compute_type_package_id"
"compute_type_layout_compute_type_package","packages_idx"
"compute_type_layout_compute_type_set","compute_type_layout_compute_servers_id"
"compute_type_layout_compute_type_set","compute_type_set_id"
"compute_type_layout_compute_type_set","compute_servers_idx"
"compute_type_layout_environment_variable_type","compute_type_layout_environment_variables_id"
"compute_type_layout_environment_variable_type","environment_variable_type_id"
"compute_type_layout_environment_variable_type","environment_variables_idx"
"compute_type_layout_label","compute_type_layout_labels_id"
"compute_type_layout_label","label_id"
"compute_type_layout_option_type","compute_type_layout_option_types_id"
"compute_type_layout_option_type","option_type_id"
"compute_type_layout_option_type","option_types_idx"
"compute_type_layout_optional_compute_type_package","compute_type_layout_optional_packages_id"
"compute_type_layout_optional_compute_type_package","optional_compute_type_package_id"
"compute_type_layout_optional_compute_type_package","optional_packages_idx"
"compute_type_layout_resource_spec_template","compute_type_layout_spec_templates_id"
"compute_type_layout_resource_spec_template","resource_spec_template_id"
"compute_type_layout_resource_spec_template","spec_templates_idx"
"compute_type_layout_task_set","compute_type_layout_task_sets_id"
"compute_type_layout_task_set","task_set_id"
"compute_type_package","id"
"compute_type_package","global_package"
"compute_type_package","plugin_circular_icon_hidpi_path"
"compute_type_package","plugin_circular_icon_path"
"compute_type_package","provider_type"
"compute_type_package","date_created"
"compute_type_package","code"
"compute_type_package","storage_runtime"
"compute_type_package","workload_restart_target"
"compute_type_package","is_plugin"
"compute_type_package","last_updated"
"compute_type_package","memory_requirement"
"compute_type_package","vm_runtime"
"compute_type_package","cluster_version"
"compute_type_package","workload_ready_check"
"compute_type_package","dark_logo_settings"
"compute_type_package","logo_settings"
"compute_type_package","compute_version"
"compute_type_package","plugin_circular_icon_dark_hidpi_path"
"compute_type_package","config"
"compute_type_package","user_data"
"compute_type_package","package_version"
"compute_type_package","sort_order"
"compute_type_package","network_runtime"
"compute_type_package","workload_health_check"
"compute_type_package","container_runtime"
"compute_type_package","plugin_circular_icon_dark_path"
"compute_type_package","icon_path"
"compute_type_package","repeat_install"
"compute_type_package","name"
"compute_type_package","restart_dns"
"compute_type_package","type"
"compute_type_package","account_id"
"compute_type_package","category"
"compute_type_package","package_type"
"compute_type_package","dark_icon_path"
"compute_type_package","enabled"
"compute_type_package","description"
"compute_type_package","logo_file_size"
"compute_type_package","logo_content_type"
"compute_type_package","logo_file_name"
"compute_type_package","dark_logo_file_size"
"compute_type_package","dark_logo_content_type"
"compute_type_package","dark_logo_file_name"
"compute_type_package_actions","compute_type_package_id"
"compute_type_package_actions","compute_action_id"
"compute_type_package_actions","actions_idx"
"compute_type_package_container_script","compute_type_package_scripts_id"
"compute_type_package_container_script","container_script_id"
